sentence	entity_0	entity_1	label
2018년 6월 골든블루는 유통 채널을 다각화하고 본격적인 해외 진출에 속도를 내기 위해 국내 1등 정통 위스키 ‘골든블루’와 모던 위스 ‘팬텀’으로 면세점 시장에 첫 진출했다.	골든블루	위스키	17
공화 로널드 레이건 대통령은 1기 행정부 때 에드윈 미즈를 고문으로 임명했다.	로널드 레이건	공화당	4
1968년, 머스키는 민주 부통령 후보였으나, 그와 휴버트호레이쇼험프리는 공화당 상대 리처드 M. 닉슨과 스피로 T. 애그뉴에게 패하였다.	휴버트 호레이쇼 험프리	민주당	4
레오나르도 다 빈치의 금각만 다리는 노르웨이인 현대미술가인 바비에른 산(Vebjørn Sand)이 2001년 Lenardo da Vinci 스케치를 기반으로하는 최초의 토목 공학 프로젝트에서 노르웨이 아스에서 재현했다.	레오나르도	Leo	24
마티아스는 신성 로마 제국의 황제인 막시밀리안2와 신성 로마 제국 황제 카를 5세의 딸인 스페인의 마리아 사이의 아들로 1557년 2월 24일 빈에서 태어났다.	마티아스	막시밀리안 2세	8
"물리자 리처드파인만은, 그들이 진짜 과학을 하고있다고 믿는 경우를 위해 ""화물숭배과학(cargo cult science)""이라는 용어를 만들었다."	리처드 파인만	물리학	2
챔피언스리그 우승의 주역 사디오 마네, 모하메드 살라(이하 리버풀), 네이마르(파리생제르맹), 루이스 수아레스(FC 바르셀로나), 세르히오 아구에로, 라힘스털링(이하 맨체스터시티, 해리 케인(토트넘 훗스퍼)이 이름을 올렸다.	라힘 스털링	맨체스터 시티	4
실제로 유근기 곡성군수는 관광 한 명 한 명에게 감동을 주는 관광, 정감 있고 따뜻한 외가의 느낌을 받을 수 있는 관광을 강조해왔다.	유근기	관광객	0
그러나 이런 프랑의 우세는 영국정부가 이후에 그런 것처럼 수송선을 사용하지 않았기 때문이기도 하다.	영국 정부	프랑스	0
2001년 유스팀이었던 CR플라멩구에서 브라질 세리에 A 데뷔하였고, 2004년에는 K-리그의 포항 스틸러스에 입단하였다.	CR 플라멩구	브라질 세리에 A	15
비오 12세는 1990년 교황 요한바오로2에 의해 하느님의 종으로 선언되었으며, 2009년 12월 19일 교황베네딕토16세에 의해 복자의 전 단계인 가경자로 선포되었다.	교황 베네딕토 16세	요한 바오로 2세	0
그는 마인츠 대주교 프리드리히를 교 총대리로 임명하고 독일과 프랑스 지역에 파견해 그곳 성직자들과 수도자들의 부정을 근절시키게 하였다.	프리드리히	교황	0
강명구(姜明, 1917년~2000년)는 대한민국의 건축가이다.	강명구	姜明求	24
아버지 루이 2세는 865년 무렵부터 파 백작 베고 2세(Bego II)와 경건왕 루트비히의 딸인 프랑크의 알파이드(Alpaide de Franks)의 딸 파리의 아델하이트(875 - 914)와 동거하기 시작하였다.	루트비히	파리	0
담양군(군수 최형식)이 담양의 농특산물 온라인 판로 개척 및 마케팅 활성화에 크게 기여한 네이버(주)(대표 한성)에 지난 14일 감사패를 전달했다고 밝혔다.	네이버	한성숙	10
6.25 당시 사돈 홍명희는 남침 주범 김일성의 장인이었고, 사 홍기무는 김일성의 처남이었다.	홍명희	사위	0
토트넘은 지난 시즌 프리미어리그 최초로 선를 1명도 영입하지 않았지만, 리그 4위, 챔피언스리그 2위를 기록하는 성공을 거뒀다.	챔피언스리그	선수	0
이번 행사를 위한 얼음물은 (사)빛남영화공동체(이사장 이장)에서 미네랄 해양암반수 100박스(2천4백병)를 후원했다.	(사)빛남영화공동체	이장호	10
추가 확진자 11명 중에는 신천지 교회 신도 1명도 포함됐는데, 이 환자 이외에도 신도 더 있는 것으로 전해져 부산시 등 보건당국이 동선 파악 등 역학조사를 서두르고 있다.	신천지 교회	신도	10
재위 초반에 장녀 정소공주가 요절하고, 재위 후반엔 광평대군이 갑작스럽게 죽은 뒤, 평원대군도 잇따라 요절을 하게 되어, 세종과 소헌왕는 비탄에 빠졌고, 곧 불교 사찰을 찾아다니며, 이들의 명복을 비는 등 불사를 주관하기도 했다.	평원대군	소헌왕후	8
문화재 국립해양문화재연구소는 오는 7월 9일부터 10월 13일까지‘고려난파선, 해남청자를 품다’특별전을 목포 해양유물전시관에서 개최하고 있다.	국립해양문화재연구소	문화재청	15
5월 24일 여운이 주도한 조선인민당 부위원장으로 선출되었다.	조선인민당	여운형	10
황유식 NH투자증권 연구원은 “한화케미의 3분기 매출액은 전년도 동기 대비 10.7% 증가한 2조6290억원, 영업이익은 15.4% 늘어난 1125억원으로 추정된다”며 “기초소재부문에서 원가 절감효과가 발생해 전체 실적이 개선이 이뤄졌다. 태양광제품의 수익성 회복도 실적 개선에 일조했다”고 분석했다.	황유식	한화케미칼	0
특히 김동연 전 경제부총리를 비롯한 김두관 국회의원, 안규백 국회의원, 김종민 국회의원, 오제세 국회의원, 최운열 국회의원, 김정우 국회의원, 권칠승 국회의원, 맹성규 국회의원등 더불어민주 국회의원 8명이 영상 축하 메세지를 보내 눈길을 끌었다.	안규백	더불어민주당	4
계동의 김성의 집에서는 채식주의자였던 그의 입맛에 맞도록 인촌의 부인 이아주가 손수 음식을 장만하면서까지 두 차례나 만나게 되었는데, 이철승의 표현에 의하면 '애석하게도 인촌 선생의 한민당과 조소앙 선생의 사회당과의 합당은 성사되지 못했'다고 회고하였다.	이아주	김성수	0
신민주공화당은 1987년 대통령 선거 직전 김영삼과 김대의 분열로 원내 제2당으로 격상되었으나 다음 해 제13대 총선에서는 평화민주당과 통일민주당에 이어 제3야당이 되었다.	민주당	김대중	0
사회주의협회는 사회당을 사회주의 정당으로 강화한다는 입장에서 일본형 사회민주주 개념에 대한 평가를 회피하고 있었지만, 최근에는 사회주의협회 내에서도 일본형 사회민주주의를 적극적으로 평가하는 의견도 나온다.	사회당	사회민주주의	38
영주 금성대군 신단은 경상북도 영주시에 소재하는 조선시대 중기의 제단으로, 세종대의 여섯째 아들 금성대군 이유가 처형된 곳에 경상북도 풍기군의 지역유지들이 쌓고 제사를 드린 곳이다.	금성대군	세종대왕	8
2006년 3월에는 심지어 조세 모리뉴 감이 좁은 다이아몬드형 미드필드 진을 갖추기 위해 그를 선발에서 뺐기 때문에 잉글랜드 FA 컵 준결승에서 리버풀에게 2-1로 진 것이라고 사람들은 말하기도 했다.	리버풀	감독	0
특히 “민주당은 당헌·당규에 따라 권리당과 일반시민 여론조사 50:50의 경선방식으로 진행했으나, ‘광산 을’은 경선패배 후보의 요구조건만을 수용해 권리당원의 합법적인 후보 선택권한인 투표권을 제한했다”며 “일반시민경선 100%라는 말도 안 되는 방식으로 재 경선을 진행해 당선후보가 뒤바뀌는 일이 발생했다”고 비판했다.	민주당	권리당원	10
더군다나 조정은 건륭의 사돈이자 이미 30여년간 조정을 장악하던 수석군기대신 겸 대학사 화신(和珅)이 시시각각 보고를 가경제 대신 먼저 건륭제에게 올렸기 때문이다.	가경제	건륭제	0
군 관계자는 “코로나19 확진가 무더기로 발생함에 따라 지역사회 감염을 사전에 차단하여 감염병 관리에 최선을 다하겠다”고 말했다.	군	확진자	0
베트남외무부에 따르면, 480만명의 베트남인이 제초제에 노출되어 40만 명의 사망자와 장애자를 만들었고, 50만 명의 아이들이 기형으로 태어났다고 밝혔다.	베트남 외무부	베트남인	0
이후 희망한나라당은 새정치국민의 (약칭 : 새정치당) 으로 당명을 개정하였지만, 2014년 지방선거를 앞두고 안철수김한길의 새정치연합을 상대로 법원에 '유사정당명칭사용금지가처분신청'을 하였으나 1심에서 패소하자 항소를 포기하고, 개혁국민신당(약칭 : 개혁신당)으로 당명을 개정하였다.	김한길	국민의당	4
대한민국 최초의 모터사이클은 일제 강점기였던 1915년, 한국에 개신교(장로회)를 전파하고 연희전문학교(현 연세대학교)를 세운 원두우(호러스그랜트언더우드)의 아들인 원한경(호러스 호톤 언더우드)이 미국에서 처음 들여온 것이 시초였다.	호러스 그랜트 언더우드	장로교	34
전남도소방본부(본부장 마재)는 재난현장의 신속·정확한 정보 수집과 상황판단을 위해 소방관서 지휘차량 위주로 운영해온 ‘영상전송시스템’을 구조대 및 119안전센터 선발 펌프차량까지 56대를 동원해 운영한다고 6일 밝혔다.	전남도소방본부	마재윤	10
2005년 6월 15일, 리베리는 올랭피크드마르세유와 5년 계약을 체결하고 프랑스대로 복귀하며, 그의 전 감독 장 페르난데스와 재회할 것임을 공식적으로 밝혔다.	올랭피크 드 마르세유	프랑스	9
당시 유일하게 허용된 좌익 정당이였지만 ‘평화통일론’을 주장한 것을 핑계로 이승만 정부는 간첩 누명을 씌워, 진보을 강제 해산시키고 조봉암을 사형시켰다.	조봉암	진보당	4
"경찰은 ""칼을 내려놓으라. 우리가 도와줄 수 있다""고 소리쳤지만 씨는 무시한 채 경찰을 향해 다가왔다."	경찰	홍	0
선거운동 기간 토론회 등 공식 석상에서 각 후보들이 가장 많이 강조한 단어들로는, 문재인 더불어민주당 후보는 '정권', '교체'였으며, 홍준표 자유한국당 후보는 '북한', 안철수 국민의 후보는 '미래'였던 것으로 조사되었다.	안철수	국민의당	4
죠나단죠스타(Jonathan Joestar)는 아라키 히로히코 만화 《죠죠의 기묘한 모험》에 등장하는 가상의 인물이다.	죠나단 죠스타	아라키 히로히코	0
하이트진로(대표 김인)는 급속히 확산되고 있는 코로나19 사태를 극복하기 위해 방역 물품과 성금 총 12억원을 지원한다고 28일 밝혔다.	하이트진로	김인규	10
남구는 새출발을 응원하는 메시지의 참신함과 마음의 정성 등을 반영해 최고의 덕담을 남긴 10과 랜덤 추첨을 통해 30명 등 총 40명을 선발할 계획이다.	남구	10명	0
이날 맥스포연구소를 방문한 김 지사는 이안맥널 연구소장에게 방사광가속기의 활용과 성과, 방사광가속기 유치를 위해 가장 고려해야 할 사항 등에 대해 꼼꼼하게 묻는 등 깊은 관심을 보였다.	맥스포연구소	이안 맥널티	10
20대 총선 당시 더불어민주당은 안철계와 비노, 비문 출신 동교동계가 탈당하며 국민의당을 창당한 탓에 표심이 둘로 갈린 불리한 상황 속에서 선거에 임해야 했다.	국민의당	안철수	0
"도경완은 장윤정과 함께 KBS 1TV 노래가좋'를 진행하던 당시를 언급하고선""거기에 출연하는 분들이 장윤정씨를 좋아한다."	도경완	노래가 좋아	0
동양척식주식회사는 대영제국의 동인도 회사를 본뜬 식민지 수탈기관으로, 1908 제정한 동양척식회사법에 의해 세워졌다.	동양척식주식회사	1908년	33
군은 식도락 관광, 맛집 탐방 등 여행 트렌드에 발맞춰 지난해에 이어 올해에도 강 맛집 육성사업에 전력한다.	군	강진	0
1994년 국회 여성특별위원회 위원장에 선출되었고, 1996 김대중이 새정치국민회의를 창당하자 새정치국민회의로 입당하여 상임고문이 되었다.	국민회의	1996년	33
러시아군 전차학교는 현재 그의 이름을 따서 붙여졌고, 모스크, 노보고로드를 비롯한 여러 도시에 그의 이름을 딴 거리가 존재한다.	러시아	모스크바	0
하지만 그들은 카산드로스에게 또다시 패했고, 카산드로스는 올림피아스를 을 죽인 죄로 재판에 부쳐 처형시키고 마케도니아를 장악하였다.	카산드로스	왕	0
아버지는 막스 와일더(Max Wilder), 어머니는 유지니아 디틀러 (Eugeni Dittler). 어머니는 그를 '빌리(Billy)' 라는 애칭으로 부르곤 했는데, 와일더는 미국에 도착한 후 이것으로 이름을 바꿨다.	유지니아	Eugenia	24
1947년 7월 여운형이 서울에서 암살된 이후 그는 근로인민을 이끌었으며 1948년 4월의 남북협상에 참가하였다.	여운형	근로인민당	0
"한일군사정보교류협정(지소미아)이 위기에 빠졌을 때는 무라카와 유타카 제독(일본해상자위대전막료장-한국의 합참의장과 같은 직위)외 한일의 육해공 장성, 교수, 외교관들을 서울로 초대해 ""국제안보대화""를 개최하기도 하였다."	무라카와 유타카	일본 해상자위대	4
조 연구원은 “올해 대림산의 매출액은 우려와 달리 증가세로 전환할 전망”이라며 “이유는 고려개발(연 매출 7000억원 내외 전망)과 미국 크레이튼사의 캐리플렉스 사업부가 연결대상으로 편입되기 때문”이라고 지적했다.	고려개발	대림산업	0
현재 문 정부 청와대 출신 인 중 직간접으로 출마 의사를 밝힌 숫자만 줄잡아 40여명에 이르는 것으로 알려졌다.	청와대	인사	0
이번 캠프는 전국에서 지도교와 119소년단원 460여 명이 참여했으며 광주시 대표로 방림초등학교와 운암초등학교가 참가했다.	방림초등학교	지도교사	0
김장원 IBK투자증권 연구원은 “연결 종속기업의 맏형이라 할 수 있는 진에어가 부진했고, 지분법이익으로 반영되는 대한항과 한진도 부진했을뿐만 아니라 연결 종속기업의 비상장계열사 모두 부진했다”며 “비상장계열사는 규모면에서 영향력이 미미한 수준으로 진에어와 대한항공의 부진이 큰 영향을 미쳤다”고 설명했다.	진에어	대한항공	0
진도군(군수 이동진)이 지난 2일부터 4일까지 3일동안 ‘추석맞이 특판행사’에 접도웰빙마을 등 3 정보화마을이 참가해 지역특산물 판매와 상품홍보 활동을 실시했다.	이동진	3개	0
그리하여 1904에 한성전기회사라는 상호는 사라져 버리고 한미전기주식회사(American Korean Electric Co)가 탄생하지 않을 수 없게 되었다.	한성전기회사	1904년	31
FAQ는 SPACE 메일링 리스트를 위한 NASA의 유진미야(EugeneMiya가 1983년에 개발하였다.	유진 미야	Eugene Miya	24
대한민국에서 선수 생활을 마친 뒤 1996년 일본 프로 야구 센트럴리의 주니치드래건스에 입단하여 구원 투수로 활약하였다.	주니치 드래건스	센트럴 리그	15
한국동서발전㈜(사장 박일준)는 27일(목) 강원도청(강원도 춘천시 소재)에서 강원도(도지사 최문)와 ‘온실가스 감축 및 기후변화 대응을 위한 공동협력 업무협약’을 체결하고 ‘남북 강원도 탄소상쇄 평화의 숲’ 조성에 나선다.	강원도청	최문순	0
대한민의 제16대 대통령인 노무현의 장인이다.	노무현	대한민국	7
2014년 5월 30일에는 김정은이 조선로동당과 조선인민, 내각 기관의 관리들을 모아놓고 5.30 담화를 발표하여 충격을 주었고 이때 담화는 사회주의 기업 책임 관리제는 공장, 기업소, 협동조합이 생산 수단에 대한 사회주의적 소유에 기초해 실제적인 경영권을 갖고 기업 활동을 창의적으로 해 조선로동당과 국가에 지닌 임무를 수행하며, 근로자가 생산과 관리에 주인으로 책임과 역할을 다하게 하는 기업 관리 방법이라고 규정했다.	김정은	조선인민군	0
유명기 산림산업과장은 “화순의 희망과 삶이 있는 소중한 산림을 지키기 위하여 무엇보다 군민들의 자발적인 협조가 절실히 필요하다”며 협조를 요청했다.	유명기	화순군	0
저족은 오호십육국 시대에 흉노, 선비, 강, 갈과 함께 중의 영내로 진출하여, 성한, 전진, 후량 등의 나라를 건국하였다.	강	중국	0
"노영민 청와대 비서실장은 이날 국회에서 열린 대통비서실 및 국가안보실, 대통령경호처 등을 대상으로 한 전체회의에 출석, 야당의원들의 질문에 ""팩트 체크 차원에서 하고 있다""고 밝혔다."	대통령경호처	대통령	0
1985년 AC 밀란 소속으로 데뷔한 이래 팀의 세리에A7회 우승, 코파 이탈리아 1회 우승, 수페르코파 이탈리아나 5회 우승, UEFA 챔피언스리그 5회 우승, UEFA 슈퍼컵 4회 우승, 인터콘티넨털컵 2회 우승에 공헌했으며 프란코 바레시, 파올로 말디니 등과 함께 1990년대 세리에 A와 유럽 축구 역사상 최고의 수비 라인을 형성했다.	AC 밀란	세리에 A	0
초대형 방사는 북한이 개발한 최신형 600 mm 대구경 방사포를 말한다.	북한	방사포	17
빅토리아는 1819년 5월 24일 런던의 켄징턴 궁전에서 켄트와스트래선공작에드워와 작센코부르크잘펠트 공녀 빅토리아 사이에서 태어났다.	빅토리아	켄트와 스트래선 공작 에드워드	8
전 독 축구국가대표팀의 감독이었던 루디 푈러가 임시 감독으로 내정되었다.	축구 국가대표팀	독일	0
기호 2번은 제2당인 자유한국당 홍준표 후보가 차지했고, 이후로 3번 국민의 안철수 후보, 4번 바른정당 유승민 후보, 5번 정의당 심상정 후보, 6번 새누리당 조원진 후보로 결정됐다.	안철수	국민의당	4
윤치호 묘역 또는 윤치호 일가 묘역은 충청남도 아산시 둔포면 석곡1리 330-2번지에 있는 구한말의 독립운동 겸 계몽사상가 윤치호 일가의 묘역을 말한다.	윤치호	독립운동가	2
프로이센군이 프랑스군의 우익을 돌파하면서 웰링턴이 이끄는 영 주축의 연합군 역시 중앙에서 반격을 개시했고, 프랑스군은 궤멸했다.	프랑스군	영국	0
2011년 9월 1일에 중부경남 지역을 가시청권으로 하는 구 창원문화방송과 합병하여 MB경남 진주방송 및 MBC경남의 본사로 개편되었다.	문화방송	MBC	6
블랙베어와 큐피드는 정기연주회 및 동아리박람회 공연, 동아리 축제 공연과 호남대학교 축제 등에서 공연을 하고 있고, 광의 대표적인 지역 축제인 추억의 충장축제에 공연을 비롯하여, 2015년 광주유니버시아드대회 버스킹 공연 등을 통하여 지역사회에 재능기부를 하고 있다.	호남대학교	광주	20
"그는 1948년 말에는 국공 내전에서 패한 장제스가 대만으로 떠나면서 함께 가자는 제안을 받았지만 중국에 남았고, 중공 정부 성립 초기에는 마오쩌둥에게 ""과거에는 봉건 철학을 강의해서 중국국민을 도왔지만, 마르크스주의를 공부해서 5년 안에는 마르크스주의적 입장에서 중국 철학사를 다시 쓰겠다""는 편지를 보내 자아 비판과 농장 노동을 거쳐 1952년 10월부터 베이징 대학에서 철학과 교수를 맡을 수 있었다."	장제스	중국 국민당	0
전북대병원은 환자안전에 대한 중요성을 공유하고 지속적인 환안전 참여활동을 독려하기 위해 3일까지 주간행사를 진행한다.	전북대병원	환자	0
미쓰이히사시(三井 寿, みつい ひさし)는 이노우에 다케히코 만화 작품 및 그것을 원작으로 하는 애니메이션 「슬램 덩크」에 등장하는 가공의 인물. 애니메이션으로의 성우는 일본은 오키아유 료타로,한국은 이정구(비디오판 초기),박상일(비디오판 중기),박상훈(비디오판 후기),구자형(SBS판)이다.	미쓰이 히사시	이노우에 다케히코	0
그러나 포울센은 8월 17일 덴마의 FC 미트윌란과 계약을 체결하였다.	포울센	덴마크	35
운구는 여영국 창원 시의원 등이 진행했고 이정미 대표와 심상정 의원 및 조문객들은 오열하였고, 부인 김지선 전 정의 고문은 부축을 받으며 나가기도 했다.	심상정	정의당	0
그리고 스티비레이의 사후에 지미본이 프로듀서를 맡아 제작한 추모 앨범 《A Tritute to Stevie Ray Vaughan》은 블루스 록 팬이라면 필청이다.	지미 본	스티비 레이 본	0
2군 평가전에서 높은 승률과 많은 승리를 쌓아 2군 본좌라 불리기도 하며, 08-09 프로리그에서는 이렇다할 성적을 기록하지 못했지만, 09-1 프로리그에서 팀내 저그 에이스카드로 자리매김을 하게되었다.	프로리그	09-10	0
오프에는 부상으로 출전을 포기한 후쿠도메 고스케를 대신하여 미일 야구 대회의 대표팀 선수로 발탁돼 1이을 등판하면서 호투를 보였고 저메인 다이에게서는 “언젠가 메이저리그에서 통할 것 같은 훌륭한 투수였다”라고 말했다.	메이저 리그	1이닝	0
지난8 보겸은 자신의 유튜브 채널에 '해외로 유출될뻔한 마스크 1만 2천장 어렵게 구했습니다'라는 영상을 올렸다.	보겸	지난 8일	0
배우 강지환(본명 조태·42)이 첫 재판에서 혐의를 대부분 인정했다.	강지환	조태규	24
이번 참사로 희생된 안산 단원고 지상준 군의 어머니 강지은 씨는 “아픈 부모의 마음으로 호소 드린다. 안전한 대한민 만들 수 있도록 국민 모두가 원하는 특별법이 제정될 수 있도록 힘이 돼달라”고 말했다.	강지은	대한민국	7
SKCT 교재는 SK그 및 SK하이닉스 취업에 적합한 SKCT 각 영역 최신 출제 경향을 반영했다.	SK하이닉스	SK그룹	15
한편, 티켓베이는 지난 2015년 6월 론칭한 뮤지, 콘서트, 스포츠, 여행, 레저 등 다양한 카테고리의 티켓과 굿즈를 판매하고 구매할 수 있는 C2C 서비스다.	티켓베이	뮤지컬	0
영광군은 30일 제19회 영광불갑산상사축제의 성공 개최를 위해 하이트진로 전남권역 성동욱 본부장과 업무협약(MOU)을 체결했다.	영광군	상사화	0
해방직 모교인 이화여자대학교에 강사로 출강하고, 서라벌 예술대학 등에도 강사로 나가 출강하였다.	이화여자대학교	해방 직후	0
모스크 총대주교 니콘은 러시아 정교회의 예식을 원래의 그리스식과 일치 시키기로 결단을 내렸다.	러시아	모스크바	0
괴물 신인` ITZY(있지)가 JYP엔터테인먼트(이하 JY) 박진영 대표가 작사, 작곡한 `ICY(아이씨)'로 컴백한다.	박진영	JYP	4
6월에는 고구 대형(大兄) 검모잠이 당나라 관리와 승려 법안(法安) 등을 죽이고 신라로 향하였다.	검모잠	고구려	7
'수출채권 뻥튀기' 모뉴엘 박홍 대표 구속 업계 관계자들은 회사 경영난이 가중되는 과정에서 가용 현금을 늘리면서 그것을 대부분 외화로 보유했는데 이는 대표가 일찍부터 계획적인 횡령과 도주를 계획해왔기 때문으로 알려졌다.	모뉴엘	박홍석	10
알루구의 공격을 받은 카이두는 알탄 오르드 울스의 베르케의 지원을 받아 차가타이칸의 영토로 침입하여 알루구와의 전투에서 승리를 거두었으나 다음 번 전투에서 반격을 당해 본국으로 철수했다.	카이두	차가타이 칸국	0
당시 에드워드4의 장자 에드워드5세는 러들로 성에 있었고, 에드워드 4세의 동생인 글로스터 공작 리처드는 요크셔의 미들햄 성에 있었다.	에드워드 5세	에드워드 4세	8
무왕은 익 천도를 통한 귀족세력의 재편성을 기도했으나 실패하였다.	무왕	익산	0
그러나 이황의 조식 비판은 후일 정인이 조식을 옹호하는 글을 올림으로서 다시한번 재현된다.	이황	정인홍	0
일본군에게 사로잡혔던 임해군(臨海)·순화군(順和君) 두 왕자가 송환된 후 그 뒤 4년 이상 전쟁이 소강상태에 들어가며 그다지 큰 전투가 없었다.	임해군	臨海君	6
연령군 훤은 양자, 양손자가 모두 아들이 없어 증손자 남연군까지 양자로 들였고, 양고손자 남연을 통해 가계상 흥선대원군, 흥인군과 고종, 순종의 선조가 된다.	흥인군	남연군	11
김대중, 노무현 전 대통령이 연동형 비례제를 가장 중요한 정치개혁 과제로 제기했던 이유는 낡은 역사를 청산하고 새로운 대한민으로 가는 가장 빠른 지름길이라는 것을 언급하며 정의당이 위성정당에 참여하지 않은 것은 민주당과 적대하거나 갈등하기 위함이 아니라 강조했다.	노무현	대한민국	7
피에르코르네유(Pierre Corneille 1606년 6월 6일 ~ 1684년 10월 1일)는 프랑스의 비극 작가로, 몰리에르, 장 라신과 함께 17세기프랑스의 위대한 3대 극작가 중 하나이다.	피에르 코르네유	17세기	0
카스티야의 왕위는 엔리케4세의 이복동생인 이사벨 1세 상속받아야 했지만, 아폰수 5세는 카스티야 왕위를 탐내며 분쟁에 개입하였다.	엔리케 4세	이사벨 1세	25
넷마블이 모바일 RP(역할수행게임) 세븐나이츠에 영웅 ‘유리’를 신화 각성하는 업데이트를 했다고 7일 밝혔다.	넷마블	RPG	0
농 전설 마이클조던(Michael Jordan·56)이 코비 브라이언트(Kobe Bryant) 죽음을 애도했다.	마이클 조던	농구	2
"1945년 5월 여운형이 근로인민당을 만들어 좌우 합작에 반대하는 남로당과 갈라서자, 한 남로당 간부는 소련에 보낸 보고서에서 ""여운은 반동과 싸우는 것이 아니라 남로당과 투쟁하고 있다""고 비난할 정도로 그를 눈엣가시로 여겼다."	근로인민당	여운형	12
또한 알렉산다르 1세 국왕이 드라가마의 남동생인 니코디예를 차기 왕위 계승권자로 지명하자 세르비아 육군 장교를 역임하고 있던 드라구틴 디미트리예비치(Dragutin Dimitrijević)가 결성한 비밀 결사 단체인 흑수단은 알렉산다르 1세 국왕과 드라가 마신 왕비를 암살할 계획을 세우게 된다.	알렉산다르 1세	드라가 마신	0
뒤를 이어 태창(광종)가 즉위했으나 29일만에 신하에게 독살당하고 천계제(희종)가 즉위하였다.	천계제	태창제	8
"예) 절대온도의 창시자인 켈빈(Kelvin 은 ""뉴턴 역학으로 모든 우주의 근본법칙이 증명되었다.""고 이야기 하였으나, 막스플랑크와 아인슈타인 등의 물리학가 만들어 낸 양자역학이 등장하고 우리가 사실로 믿었던 뉴턴역학이 사실이 아니게 되었다."	막스 플랑크	물리학	2
카이 국제 도서전은 출판사들과 소매상인들의 정부 단체인 이집트 도서 위원회가 주최하는데, 1969년에 카이로의 정도(定都) 1000주년을 맞아 최초로 개최했다가 큰 성공을 거둔 뒤로 2009년 1월부터 2월에 걸쳐 개최된 41회 도서전까지 꾸준히 열려왔다.	이집트	카이로	0
조지아 연대기에 따르면, 카파도키아의 성녀 니노가 콘스탄티누스 대제의 재위 기간 중인 330년에 조지를 기독교로 개종시켰다고 한다.	니노	조지아	0
경찰의 개입으로 경찰이 쿠티나와 노브스카로 이동하는 중 오쿠차니의 세르비아계 지도들은 마을 주민들에게 다른 개입이 오기 전에 미리 바리케이드를 세우라고 지시했다.	경찰	지도자	0
8월 27일 두산 베어스전에서 16경기 연속 세이브를 기록하며, 2006 정재훈이 가지고 있던 15경기 연속 세이브 기록을 깨고 KBO 리그 신기록을 세웠다.	정재훈	2006년	0
한편, 이번 후원에는 한국전력공뿐만 아니라, 한국수력원자력, 한국남동발전, 한국중부발전, 한국서부발전, 한국남부발전, 한국동서발전, 한국전력기술, 한전KPS, 한전원자력연료, 한전KDN 등이 참여해 대회 성공을 기원했다.	한국전력기술	한국전력공사	0
최근 동양대를 사직한 진중권 교수와 유시민 노무재단 이사장이 유튜브 방송과 SNS를 통해 날선 공방을 벌였다.	유시민	노무현	0
주 부의장은 “지능형교통체계 구축사업으로 여수국가산단의 교통개선과 효율적인 교통관리체계가 마련될 것이며, 감응신호·버정보시템과 함께 시민과 관광객의 교통복지 증진에 시너지 효과를 발휘해 여수시를 첨단 교통 및 주차 환경 도시로 조성할 것이다”고 밝혔다.	주	버스	0
이 기간 동안 루프트바와 영국 공군 간의 항공전을 영국 본토 항공전이라고 부른다.	영국 공군	루프트바페	0
천안현대캐피탈스카이워커는 수원 KEPCO 45로부터 문성민을 영입하는 대신 센터 하경민과 레프트 임시형을 내주게 된다.	문성민	천안 현대캐피탈 스카이워커스	0
"데뷔부터 김창훈, 김창익이 입대하기 전까지의 이 시기를 이른바 ""산울 1기""로 구분한다."	김창익	산울림	4
2013년 5월 11일에 열린 3기 2차 전국위원회에서는 2013당대회준비위원회 산하 강령소위가 작성한 'OO당 선언'을 당대회에 상정하는 한편, 구 민주노동 및 구 사회당 강령, 현 진보신당 강령을 부속문서로 채택하는 건을 역시 당대회에 상정하기로 결의하였다.	사회당	노동당	0
하지만 준회원인 혼다 FC가 1997년 9월에 J리그 참여 포기의사를 밝혔고, 1998년에는 준회원인 콘사도레 삿포로가 J리그로 승격했으나 그 해 10월에 요코하마 플뤼겔스가 요코하마 마리노스와의 합병을 발표하면서 1998년 말에는 J1리 17팀, J2리그 참가예정팀 9팀으로 팀수가 줄어들게 되었다.	J2리그	J1리그	0
1864년6월10, 분명 인디오 출신이었던 베니토 후아레스라는 대통령이 명백히 존재하던 멕시코는 뜬금없이 나폴레옹 3세에 의해 막시밀리아노1세가 황제로 즉위했고 이로인해 멕시코는 대통령과 황제가 같은 나라에서 공존하는 해괴한 정치구조를 가진 나라가 되었다.	막시밀리아노 1세	1864년 6월 10일	0
특히, 경남대는 이번 봉사활동에 대학들의 글로벌 역량 강화와 주체성 있는 세계인 양성을 위해 해외봉사활동에 필요한 경비 4,400만 원을 지원했다.	경남대	대학생	0
일본의 이러한 팽창정책은 이른바 대동아공영을 앞세운 동남아시아 지역 개입으로 이어졌고 결국 태평양 전쟁을 일으키게 되었다.	일본	대동아공영권	38
이동진(1968년 1월 7일 ~)은 대한민국의 기자, 방송, 영화 평론가다.	이동진	방송인	2
한예슬은 지난달 19일에서 24일까지 이탈리 밀라노 패션위크를 다녀왔다.	한예슬	이탈리아	0
10월 10일, 통일민주당을 장악한 김영삼은 대통령 선거 출마를 발표하고 나서자 당내 경선에서 절대적으로 불리한 위치에 놓여있던 김대은 10월 18일 통일민주당을 탈당하였다.	민주당	김대중	0
